(70, 114, 105, 112, 112)	1
(32, 116, 104, 114)	1
(32, 71, 111, 118, 101, 114, 110, 109, 101, 110, 116)	1
(32, 77, 97, 100, 114, 105, 100)	1
(32, 83, 97, 108, 116, 105, 101, 115)	1
(32, 108, 117, 110, 103, 101, 115)	2
(32, 99, 114, 101, 119, 109, 97, 116, 101)	1
(32, 102, 105, 110, 97, 110, 99, 105, 97, 108, 108, 121)	2
(32, 70, 111, 114, 101, 115, 101, 101, 105, 110, 103)	1
(32, 112, 114, 101, 116, 101, 110, 116, 101, 100)	1
(100, 101, 115, 107)	1
(32, 98, 97, 114, 114, 111, 119)	4
(32, 65, 110, 116, 104, 101, 109)	2
(32, 115, 97, 114, 100, 105, 110, 101, 115)	2
(32, 83, 97, 114, 100, 105, 110, 101, 115)	1
(32, 89, 65, 87, 78, 105, 110, 103)	1
(32, 74, 101, 109, 115)	2
(74, 101, 109, 115)	3
(32, 118, 97, 108, 111, 114)	1
(32, 69, 108, 105, 109, 105, 110, 97, 116, 101)	1
(32, 111, 115, 116, 114, 105, 99, 103)	1
(32, 98, 97, 99)	1
(116, 119, 105, 110, 107, 108, 101, 100)	1
(32, 115, 116, 117, 98, 98, 111, 110)	1
(32, 110, 101, 103, 97, 116, 101, 100)	1
(71, 117, 105, 116, 97, 114, 115)	1
(32, 69, 115, 121)	6
(69, 115, 121)	1
(32, 115, 104, 105, 112, 109, 97, 116, 101)	4
(98, 108, 101, 104)	1
(32, 71, 108, 105, 116, 122, 121)	6
(32, 83, 121, 108, 108, 97)	5
(83, 121, 108, 108, 97)	2
(32, 115, 110, 97, 107, 101, 121)	3
(32, 112, 114, 101, 118, 101, 110, 116, 97, 116, 105, 118, 101)	1
(32, 67, 104, 101, 101, 114, 105, 110, 103)	1
(32, 99, 104, 101, 101, 114, 102, 117, 108, 108, 101, 115, 116)	1
(32, 82, 111, 98, 111, 116, 111)	6
(82, 111, 98, 111, 116, 111)	1
(32, 99, 111, 119, 97, 114, 100, 105, 99, 101)	1
(32, 77, 97, 114, 116)	1
(70, 108, 117, 102, 102, 108, 101, 115)	1
(85, 115, 101, 114, 102, 117, 108)	1
(32, 103, 114, 97, 110, 100, 105, 111, 115, 105, 116, 121)	1
(32, 102, 102, 111, 117, 110, 100)	1
(32, 82, 105, 100, 100, 108, 101)	1
(32, 65, 67)	3
(32, 116, 104, 111, 117, 103, 104, 116, 102, 117, 108, 116)	1
(32, 74, 97, 120, 105)	5
(105, 103, 108, 111, 111, 115)	1
(74, 97, 120, 105)	3
(32, 115, 116, 101, 119, 97, 114, 100, 101, 115, 115, 101, 115)	1
(32, 105, 109, 112, 101, 116, 117, 111, 117, 115)	1
(32, 116, 111, 77, 117, 109, 109, 121)	1
(32, 99, 114, 111, 111, 107, 101, 100, 121)	1
(75, 101, 101, 110, 97)	2
(32, 75, 101, 101, 110, 97)	4
(32, 106, 97, 119, 101, 108)	3
(32, 71, 101, 110, 105, 101, 115)	1
(32, 105, 102, 115, 104, 101)	1
(69, 120, 99, 104, 97, 110, 103, 101)	1
(66, 101, 100, 115)	2
(32, 84, 105, 97, 114, 97)	3
(84, 105, 97, 114, 97)	1
(32, 78, 117, 116, 99, 114, 97, 99, 107, 101, 114)	1
(32, 71, 114, 111, 111, 118, 101, 121)	14
(71, 114, 111, 111, 118, 101, 121)	5
(32, 97, 110, 100, 77, 97, 114, 107)	1
(114, 101, 97, 100, 101, 114)	1
(32, 115, 112, 97, 100, 101, 110, 101, 115, 115)	1
(69, 97, 114, 114, 105, 110, 103, 115)	1
(114, 101, 112, 101, 108, 108, 105, 110, 103)	1
(32, 112, 101, 114, 112, 101, 116, 114, 97, 116, 111, 114, 115)	1
(79, 117, 116, 114, 97, 103, 101, 100)	1
(32, 97, 116, 116, 114, 97, 99, 116, 105, 118, 101, 110, 101, 115, 115)	2
(32, 114, 101, 115, 117, 114, 114, 101, 99, 116, 101, 100)	1
(66, 105, 103, 103, 115)	2
(32, 104, 111, 115, 116, 101, 115, 115, 101, 115)	2
(32, 109, 111, 117, 110, 100, 101, 100)	1
(118, 105, 115, 97)	1
(100, 97, 102, 102, 111, 100, 105, 108)	1
(32, 102, 97, 118, 111, 117, 114, 97, 98, 108, 121)	1
(32, 105, 103, 110, 105, 116, 105, 110, 103)	1
(194, 160, 194, 160)	1
(32, 67, 97, 115, 104, 105, 101, 114)	1
(115, 111, 108, 117, 98, 108, 101)	1
(32, 100, 105, 115, 115, 111, 108, 118, 101, 115)	2
(32, 67, 114, 101, 97, 107)	2
(32, 79, 114, 103, 97, 110, 105, 122, 97, 116, 105, 111, 110)	1
(82, 114, 114, 114, 97, 97, 97, 119, 119)	1
(108, 105, 110, 101, 115)	1
(32, 74, 97, 100, 111, 110)	6
(32, 83, 104, 101, 101, 112, 115)	1
(71, 111, 108, 100, 101, 110)	1
(32, 67, 108, 97, 114, 101, 100)	1
(32, 111, 99, 99, 117, 112, 121, 105, 110, 103)	1
(78, 97, 110, 100, 111)	3
(32, 78, 97, 110, 100, 111)	2
(32, 102, 108, 111, 119, 101, 114, 105, 101, 114)	1
(81, 85, 73, 69, 84)	1
(32, 77, 65, 75, 73, 78, 71)	1
(32, 77, 69, 83, 83)	1
(32, 69, 65, 84, 73, 78, 71)	1
(32, 83, 85, 71, 65, 82)	1
(32, 71, 69, 84)	2
(32, 83, 73, 67, 75)	1
(32, 84, 82, 79, 85, 66, 76, 69)	1
(32, 98, 111, 105, 110, 103, 105, 110, 103)	1
(32, 112, 111, 108, 105, 115)	1
(32, 77, 97, 104, 97, 108)	2
(32, 98, 105, 114, 121, 97, 110, 105)	1
(32, 116, 97, 110, 100, 111, 111, 114, 105)	1
(32, 66, 105, 114, 121, 121, 97, 110, 105)	1
(32, 84, 97, 110, 100, 111, 111, 114, 105)	1
(32, 68, 97, 108)	1
(32, 100, 105, 100, 110, 195, 162)	1
(195, 162)	8
(226, 130, 172)	9
(197, 147, 78, 111)	1
(197, 147, 66, 117, 116)	1
(32, 100, 111, 110, 195, 162)	1
(197, 147, 66, 101, 99, 97, 117, 115, 101)	1
(32, 195, 162)	1
(197, 147, 73)	1
(32, 119, 111, 117, 108, 100, 110, 195, 162)	1
(109, 111, 118, 105, 101, 115)	1
(32, 97, 110, 100, 77, 97, 121)	1
(32, 105, 116, 102, 105, 110, 100)	1
(32, 87, 111, 114, 109, 87, 111, 114, 108, 100)	1
(32, 99, 97, 116, 102, 111, 111, 100)	1
(119, 101, 105, 103, 104, 105, 110, 103)	2
(72, 101, 101, 101, 101, 108, 112)	1
(80, 114, 101, 115, 101, 110, 116, 115)	1
(32, 115, 119, 97, 115, 104, 98, 117, 99, 107, 108, 101, 114)	1
(83, 97, 109, 109, 109, 101, 101, 101, 101)	1
(32, 119, 104, 105, 115, 112, 121)	1
(32, 84, 101, 97, 109, 115)	1
(32, 65, 76, 69, 82, 84)	1
(32, 98, 97, 108, 109, 121)	1
(32, 67, 72, 79, 79, 79, 79, 79, 79, 79)	1
(33, 33, 226, 128, 156, 44)	1
(32, 115, 109, 101, 108, 108, 108, 105, 110, 103)	1
(83, 116, 97, 99, 107, 121)	1
(32, 69, 108, 105, 97, 110, 97)	5
(69, 108, 105, 97, 110, 97)	1
(32, 115, 99, 97, 114, 101, 100, 115, 104, 101)	1
(32, 102, 97, 105, 108, 105, 110, 110, 103)	1
(32, 82, 101, 99, 111, 114, 100, 115)	1
(32, 115, 113, 117, 101, 97, 107, 105, 101, 114)	1
(109, 117, 109, 109, 97)	4
(32, 115, 112, 97, 115, 104, 101, 100)	1
(32, 114, 97, 110, 99, 104, 119, 111, 114, 107, 101, 114)	4
(32, 66, 97, 115, 107, 101, 116, 115)	2
(109, 97)	2
(32, 115, 108, 101, 101, 112, 110, 101, 115, 115)	1
(32, 97, 110, 100, 77, 105, 108, 108, 105, 101)	1
(32, 117, 110, 116, 111, 119, 97, 114, 100)	1
(83, 104, 97, 110, 97)	4
(32, 83, 104, 97, 110, 97)	1
(32, 99, 111, 109, 98, 121)	1
(32, 119, 97, 110, 100, 101, 114, 77, 111, 114, 101)	1
(32, 116, 97, 120, 105, 119, 97, 121)	1
(32, 71, 117, 108, 105)	2
(71, 117, 108, 105)	3
(32, 115, 117, 109, 109, 101, 114, 121)	2
(32, 103, 117, 115, 116, 97)	1
(32, 117, 112, 115, 101, 116, 108, 121)	1
(32, 115, 109, 111, 111, 116, 104, 103, 114, 111, 117, 110, 100)	1
(32, 74, 111, 110, 101, 115, 121)	11
(74, 111, 110, 101, 115, 121)	1
(73, 102, 101)	2
(32, 73, 102, 101)	1
(32, 103, 111, 110, 105, 103)	1
(32, 98, 101, 104, 118, 97, 101, 101)	1
(32, 115, 97, 110, 101)	1
(32, 99, 97, 109, 101, 114, 97, 109, 97, 110)	2
(103, 101, 108, 97, 116, 105, 110)	1
(32, 109, 105, 115, 116, 114, 101, 115, 115)	1
(32, 66, 108, 111)	8
(66, 108, 111)	2
(66, 97, 100, 103, 101, 114, 115)	1
(32, 103, 117, 110, 112, 111, 105, 110, 116)	1
(73, 110, 118, 97, 108, 105, 100)	1
(107, 105, 115, 115, 105, 110, 103)	1
(83, 117, 115, 97, 110, 115)	1
(32, 72, 65, 84)	3
(111, 118, 97, 108)	1
(32, 112, 97, 108, 101, 116, 116, 101, 115)	1
(104, 101, 120, 97, 103, 111, 110)	1
(32, 70, 114, 101, 116, 115)	1
(97, 119, 119, 119)	1
(32, 72, 97, 108, 105, 102, 97, 120)	1
(32, 98, 105, 111, 108, 111, 103, 121)	3
(32, 114, 97, 99, 101, 99, 111, 117, 114, 115, 101)	1
(32, 67, 104, 117, 108, 111, 111)	7
(32, 119, 104, 101, 114)	1
(107, 111, 111, 102)	1
(32, 67, 104, 97, 108, 108, 101, 110, 103, 105, 110, 103)	1
(32, 104, 97, 114, 109, 101, 115, 115)	1
(112, 97, 110, 99, 97, 107, 101, 115)	2
(32, 66, 101, 114, 121)	7
(66, 101, 114, 121)	3
(32, 114, 117, 115, 116, 115)	1
(32, 66, 97, 115, 109, 97)	8
(66, 97, 115, 109, 97)	2
(77, 105, 109, 109, 121)	2
(32, 83, 104, 105, 102, 117)	2
(83, 104, 105, 102, 117)	1
(32, 112, 117, 110, 99, 116, 117, 97, 116, 101, 100)	1
(32, 84, 111, 119, 110, 115, 112, 101, 111, 112, 108, 101)	1
(32, 116, 114, 117, 101, 114)	1
(32, 70, 108, 121, 110, 120)	4
(82, 105, 110, 110, 103)	1
(32, 82, 105, 110, 110, 103)	2
(32, 80, 105, 120, 105, 101, 115)	1
(32, 80, 105, 120, 121)	3
(80, 105, 120, 121)	1
(32, 114, 117, 98, 98, 105, 110, 103, 101, 97, 99, 104)	1
(32, 74, 97, 113, 117, 101, 108, 105, 110, 101)	11
(74, 97, 113, 117, 101, 108, 105, 110, 101)	6
(76, 111, 76, 111)	1
(32, 67, 104, 105, 112, 109, 117, 110, 107, 115)	1
(32, 119, 104, 105, 122, 122, 101, 115)	1
(32, 115, 97, 116, 105, 110)	1
(76, 117, 110, 103, 121)	2
(32, 79, 114, 100, 101, 114, 108, 121)	6
(79, 114, 100, 101, 114, 108, 121)	1
(32, 83, 110, 97, 112, 100, 114, 97, 103, 111, 110)	1
(32, 68, 105, 118, 105, 100, 101, 100)	1
(68, 114, 111, 112, 112, 105, 110, 103)	1
(32, 83, 117, 115, 104, 105)	1
(32, 108, 101, 109, 117, 114)	3
(32, 78, 65, 83, 65)	1
(32, 100, 105, 109, 101, 110, 115, 105, 111, 110)	1
(32, 70, 97, 108, 115, 101)	4
(32, 70, 111, 114, 103, 101, 116, 102, 117, 108)	3
(115, 104, 111, 114, 110)	1
(32, 119, 104, 105, 114, 108, 119, 105, 110, 100, 115)	1
(32, 102, 108, 97, 110, 110, 101, 108)	1
(32, 100, 105, 115, 99, 114, 101, 116, 101, 108, 121)	1
(32, 71, 111, 97, 116, 108, 97, 110, 100)	1
(32, 98, 105, 103, 104, 116)	1
(32, 111, 117, 116, 115, 116, 97, 110, 100, 105, 110, 103)	1
(32, 104, 111, 114, 110, 98, 105, 108, 108)	1
(32, 77, 105, 97, 111, 119)	2
(32, 80, 114, 101, 100, 97, 116, 111, 114, 115)	1
(32, 110, 101, 101, 100, 102, 117, 108)	1
(32, 112, 114, 105, 110, 116, 101, 100, 101, 100)	1
(32, 83, 104, 101, 117, 115, 100, 100)	1
(32, 111, 102, 102, 115, 101, 116)	1
(66, 117, 115, 116)	1
(70, 108, 111, 97, 116, 105, 110, 103)	1
(32, 112, 114, 111, 100, 117, 99, 116, 105, 118, 105, 116, 121)	1
(32, 97, 110, 110, 105, 118, 101, 114, 115, 97, 114, 105, 101, 115)	1
(32, 105, 109, 112, 97, 114, 116, 101, 100)	1
(77, 101, 114, 121)	2
(32, 77, 101, 114, 121)	2
(32, 70, 114, 101, 110, 108, 121)	2
(70, 114, 101, 110, 108, 121)	2
(32, 97, 99, 114, 112, 115, 115)	1
(32, 84, 114, 97, 99, 105, 101)	6
(32, 104, 117, 114, 116, 102, 117, 108, 108, 121)	1
(77, 111, 108, 100, 121)	1
(32, 104, 117, 102, 102, 108, 101, 112, 117, 102, 102)	1
(32, 100, 97, 110, 103, 101)	1
(111, 117, 115)	1
(32, 117, 110, 107, 111, 119, 110)	1
(108, 105, 101, 100)	1
(32, 112, 101, 97, 99, 101, 102, 117, 108, 100, 97, 121, 115)	1
(32, 69, 120, 104, 105, 98, 105, 116, 105, 111, 110)	1
(32, 116, 101, 108, 108, 101, 100)	1
(80, 73, 78, 75)	1
(32, 77, 79, 85, 83, 69)	1
(122, 97, 112, 112, 105, 110, 103)	1
(32, 71, 111, 97, 116, 101, 114)	10
(32, 115, 113, 117, 101, 101, 122, 105, 110)	1
(32, 80, 114, 101, 115, 115, 100)	1
(32, 67, 111, 111, 107, 101, 100)	1
(32, 77, 101, 111, 119, 121)	3
(32, 115, 99, 97, 114, 105, 110, 101, 115, 115)	1
(32, 72, 111, 115, 101, 115)	2
(32, 109, 97, 114, 115, 104, 109, 101, 108, 108, 111, 119)	1
(32, 104, 97, 100, 102, 117, 110)	1
(32, 116, 111, 110, 105, 110, 103)	1
(32, 114, 101, 112, 114, 101, 115, 101, 110, 116, 97, 116, 105, 118, 101, 115)	1
(32, 117, 110, 116, 114, 97, 112)	2
(32, 117, 110, 104, 111, 111, 107, 105, 110, 103)	1
(32, 115, 116, 117, 112, 111, 114)	1
(83, 116, 114, 105, 112, 121)	1
(32, 110, 101, 105, 103, 104, 104, 104, 104, 104)	1
(32, 101, 120, 99, 105, 116, 101, 100, 110, 101, 115, 115)	1
(84, 119, 105, 103, 115)	1
(32, 77, 97, 107, 105)	8
(77, 97, 107, 105)	1
(32, 99, 104, 101, 101, 114, 102, 117, 107)	1
(32, 116, 101, 110, 116, 101, 99, 105, 108, 101, 115)	1
(32, 116, 114, 97, 115, 117, 114, 101)	1
(83, 109, 97, 99, 107)	1
(114, 111, 111, 116)	1
(32, 105, 109, 112)	10
(32, 116, 104, 101, 109, 105, 120, 101, 114)	1
(97, 112, 111, 108, 111, 103, 121)	2
(76, 105, 108, 105, 97, 110, 97)	2
(32, 104, 111, 101, 118, 101, 114)	1
(32, 112, 114, 101, 116, 101, 110, 100, 105, 110, 103, 115)	1
(32, 104, 101, 114, 100, 101, 100)	1
(32, 118, 105, 99, 116, 111, 114, 105, 117, 115)	1
(66, 90, 90, 90, 84)	1
(32, 83, 117, 109)	5
(83, 117, 109)	2
(32, 112, 105, 103, 101, 111, 110, 108, 121)	1
(32, 102, 114, 111, 103, 103, 97, 100, 97, 98, 114, 97)	1
(32, 107, 105, 116, 116, 116, 101, 110)	1
(32, 112, 97, 103, 111, 100, 97)	1
(86, 97, 108, 117, 101, 115)	1
(32, 100, 105, 115, 102, 105, 103, 117, 114, 101, 100)	1
(32, 116, 104, 114, 111, 98, 98, 101, 100)	1
(80, 114, 105, 110, 99, 101, 115)	1
(32, 119, 104)	1
(32, 97, 109, 105, 110, 117, 116, 101)	1
(32, 109, 97, 114, 99, 104, 105, 110)	1
(32, 115, 112, 101, 110, 100, 121)	1
(65, 119, 111, 111, 111)	2
(32, 114, 117, 115, 104, 105, 110)	5
(32, 114, 117, 110, 110, 105, 110)	2
(32, 121, 101, 108, 108, 105, 110)	1
(32, 99, 97, 108, 108, 105, 110)	1
(32, 102, 117, 114, 116, 104, 101, 114, 109, 111, 114, 101)	1
(32, 98, 97, 115, 101, 109, 101, 110, 116, 115)	1
(32, 66, 101, 110, 105, 99, 105, 97)	6
(32, 98, 111, 119, 108, 105, 110, 101)	3
(32, 107, 105, 116, 99, 104, 101, 110, 101, 116, 116, 101)	1
(32, 115, 116, 114, 117, 116, 115)	1
(32, 116, 104, 105, 103, 104)	1
(32, 115, 112, 108, 101, 101, 110)	1
(32, 105, 110, 116, 101, 115, 116, 105, 110, 101)	1
(32, 109, 111, 108, 101, 99, 117, 108, 101)	1
(32, 99, 111, 109, 112, 111, 117, 110, 100)	1
(32, 115, 121, 108, 108, 97, 98, 108, 101)	1
(32, 118, 111, 119, 101, 108)	1
(32, 99, 111, 110, 115, 111, 110, 97, 110, 116)	1
(32, 100, 101, 99, 105, 109, 97, 108)	1
(32, 114, 97, 116, 105, 111)	1
(32, 115, 121, 109, 109, 101, 116, 114, 121)	1
(32, 67, 72, 69, 87)	1
(32, 108, 97, 115, 116, 101, 114)	1
(32, 119, 105, 108, 108, 78, 79, 84)	1
(32, 104, 111, 116, 101, 108, 109, 97, 110)	2
(32, 102, 114, 101, 101, 104, 97, 110, 100)	1
(32, 65, 117, 109, 97, 110, 97)	6
(65, 117, 109, 97, 110, 97)	1
(67, 97, 110, 97, 114, 121)	2
(65, 109, 101, 114, 105, 99, 97)	1
(32, 69, 108, 105, 110, 111, 114)	6
(99, 104, 101, 101, 115, 121)	1
(32, 65, 98, 97)	10
(32, 87, 97, 112, 99, 101)	1
(32, 101, 120, 97, 103, 103, 101, 114, 97, 116, 101, 100, 108, 121)	1
(80, 108, 97, 110, 116, 97, 105, 110)	1
(32, 83, 116, 97, 114, 99, 104, 121)	1
(66, 111, 111, 109, 121)	1
(32, 102, 114, 97, 103, 105, 108, 101, 121)	1
(32, 77, 97, 106, 111, 114, 108, 121, 98, 105, 103)	1
(32, 109, 101, 100, 108, 97, 115)	1
(32, 110, 101, 116, 116, 108, 101, 115)	1
(32, 116, 115)	1
(32, 83, 79, 78, 71)	1
(32, 76, 105, 101, 117, 116, 101, 110, 97, 110, 116)	1
(32, 102, 111, 114, 109, 97, 108)	1
(65, 98, 97)	3
(32, 98, 111, 114, 101, 97, 108)	1
(114, 97, 100, 105, 115, 104)	1
(114, 97, 97, 97, 119, 114)	1
(32, 84, 111, 97, 115, 116, 109, 97, 110)	6
(32, 97, 110, 100, 115, 104, 101)	1
(32, 67, 97, 114, 109, 105, 110, 101)	7
(32, 79, 112, 101, 110, 101, 114)	1
(32, 80, 115, 115, 115)	1
(32, 106, 111, 103, 103)	2
(32, 98, 101, 98, 111, 114, 105, 110, 103)	1
(32, 79, 112, 101, 114, 97, 115)	1
(32, 119, 97, 115, 118, 101, 114, 121)	1
(32, 115, 117, 100, 100, 101, 110, 74, 105, 109, 109, 121)	1
(32, 102, 108, 111, 114, 105, 115, 116)	2
(32, 97, 115, 115, 97, 117, 108, 116)	1
(32, 66, 101, 110, 105, 116, 111)	7
(32, 101, 103, 111, 115)	1
(84, 104, 105, 115, 116, 108, 101)	2
(32, 116, 101, 97, 116, 105, 109, 101)	1
(32, 84, 97, 118, 105)	7
(39, 226, 128, 157)	1
(32, 105, 110, 116, 117, 105, 116, 105, 111, 110, 115)	1
(84, 111, 116, 97, 108, 108, 121)	1
(32, 102, 97, 116, 97, 115, 116, 105, 99)	1
(87, 104, 101, 110, 76, 105, 115, 97)	1
(32, 71, 111, 114)	3
(71, 111, 114)	1
(32, 82, 97, 122, 121)	10
(82, 97, 122, 121)	2
(78, 101, 112, 104, 101, 119)	3
(32, 78, 101, 112, 104, 101, 119)	2
(32, 99, 114, 101, 115, 99, 101, 110, 100, 111)	1
(82, 111, 111, 107)	1
(32, 117, 110, 105)	1
(32, 115, 105, 116, 121)	1
(32, 117, 110, 116, 101, 115, 116, 101, 100)	1
(47, 46)	1
(47, 63, 34)	1
(32, 34, 47)	1
(47, 46, 34)	1
(32, 83, 112, 108, 105, 116, 116, 101, 114)	1
(32, 100, 101, 108, 105, 99, 105, 111, 117, 115, 99, 97, 107, 101)	1
(32, 66, 97, 116, 104, 105, 108, 100, 97)	4
(66, 97, 116, 104, 105, 108, 100, 97)	2
(32, 89, 105, 110, 103)	6
(32, 112, 105, 99, 107, 97, 120, 101, 115)	1
(32, 105, 110, 101, 118, 105, 116, 97, 98, 105, 108, 105, 116, 121)	1
(86, 69, 82, 89)	1
(32, 69, 88, 80, 69, 78, 83, 73, 86, 69)	1
(32, 83, 101, 101, 101)	1
(122, 122, 122, 122, 122, 122, 122)	1
(32, 97, 118, 111, 99, 97, 100, 111, 101, 115)	1
(32, 109, 117, 116, 116, 115)	1
(90, 101, 101, 101, 114, 111)	2
(32, 90, 101, 101, 101, 114, 111)	4
(32, 110, 97, 109, 101, 100, 77, 97, 114, 121)	1
(32, 80, 111, 112, 112, 105, 101)	8
(80, 111, 112, 112, 105, 101)	2
(32, 103, 117, 97, 114, 100, 114, 97, 105, 108)	1
(32, 102, 97, 115, 116, 97, 115)	1
(83, 116, 114, 105, 110, 103, 115)	1
(68, 117, 100, 108, 101, 121)	1
(83, 116, 101, 119, 112, 105, 100)	1
(73, 122, 122, 105)	4
(32, 73, 122, 122, 105)	2
(32, 115, 116, 97, 114, 99, 104)	2
(32, 90, 97, 108, 105)	2
(90, 97, 108, 105)	1
(32, 66, 97, 108, 108, 101, 114, 105, 110, 97)	2
(32, 66, 101, 99, 97, 109, 101)	1
(32, 98, 111, 119, 107, 110, 111, 116)	1
(32, 70, 108, 117, 120)	7
(99, 97, 107, 101, 100)	1
(110, 111, 116, 105, 99, 101)	1
(32, 108, 111, 108, 108, 121, 112, 111, 112, 115)	2
(116, 101, 108, 108, 101, 114, 115)	1
(32, 83, 101, 97, 114, 99, 104, 101, 114, 115)	1
(32, 65, 108, 101, 106, 97, 110, 100, 114, 97)	5
(65, 108, 101, 106, 97, 110, 100, 114, 97)	1
(32, 69, 119, 105, 101)	5
(32, 66, 105, 112, 112, 105, 101)	2
(69, 119, 105, 101)	2
(84, 119, 101, 101, 100, 108, 101)	1
(32, 84, 119, 101, 101, 100, 108, 101)	1
(32, 66, 97, 99, 107, 119, 97, 114, 100, 115)	1
(32, 99, 104, 111, 114, 116, 108, 105, 110, 103)	1
(32, 116, 104, 101, 109, 97, 99, 104, 105, 110, 101)	1
(32, 103, 114, 97, 115, 115, 108, 101, 115, 115)	1
(32, 114, 101, 108, 97)	1
(120, 105, 110, 103)	1
(82, 97, 111, 117, 108)	4
(76, 105, 111, 110, 101, 108)	1
(32, 76, 105, 111, 110, 101, 108)	4
(75, 101, 110, 122, 105)	2
(32, 75, 101, 110, 122, 105)	3
(32, 110, 97, 114, 114, 111, 119, 101, 115, 116)	1
(110, 111, 109, 97, 100)	1
(32, 110, 111, 109, 97, 100)	1
(32, 80, 114, 105, 100, 100, 121)	5
(80, 114, 105, 100, 100, 121)	2
(32, 102, 105, 110, 101, 115, 116, 115)	1
(32, 108, 111, 116, 105, 111, 110, 105, 110, 103)	1
(32, 82, 101, 118, 111)	8
(82, 101, 118, 111)	4
(32, 77, 97, 116, 111)	1
(32, 112, 114, 115, 101, 110, 116)	1
(32, 77, 111, 110, 111)	4
(32, 99, 97, 108, 109, 108, 108, 121)	1
(69, 108, 115, 101, 119, 104, 101, 114, 101)	1
(32, 75, 105, 100, 115, 97)	9
(75, 105, 100, 115, 97)	1
(32, 104, 97, 108, 108, 111, 119)	1
(32, 116, 105, 103, 101, 114, 109, 97, 110)	5
(99, 97, 114, 100)	1
(32, 97, 110, 100, 97, 110, 100)	1
(32, 102, 114, 105, 103, 104, 116, 101, 110, 101, 100, 108, 121)	1
(32, 116, 119, 105, 115, 116, 97, 98, 108, 101)	1
(89, 111, 117, 114, 101)	2
(32, 115, 108, 105, 100, 101, 101, 100)	2
(79, 111, 111, 111, 117, 99, 104)	1
(32, 72, 117, 114, 105, 99, 97, 110, 101, 115)	1
(32, 116, 101, 114, 109, 105, 116, 101)	2
(98, 101, 108, 108, 105, 101, 100)	1
(32, 101, 118, 101, 110, 105, 102)	1
(32, 99, 104, 111, 99, 111)	2
(32, 72, 69, 65, 82, 84)	1
(32, 115, 105, 103, 104, 116, 101, 100, 110, 101, 115, 115)	1
(79, 122, 122, 105, 101)	1
(32, 116, 104, 101, 109, 111, 114, 97, 108)	1
(32, 113, 117, 101, 115, 116, 105, 111, 110, 109, 97, 114, 107)	1
(32, 66, 97, 114, 107, 105, 101)	3
(67, 97, 110, 105, 110, 103)	1
(32, 97, 108, 108, 111, 99, 97, 116, 101)	1
(32, 83, 117, 100, 100, 101, 110, 108, 121, 106, 105, 109, 109, 121)	1
(70, 111, 114, 103, 101, 116, 102, 117, 108)	1
(77, 101, 115, 115)	1
(32, 79, 112, 101, 110, 101, 100)	1
(32, 105, 110, 100, 101, 110, 116)	1
(32, 66, 117, 122, 122, 105, 101)	6
(115, 104, 114, 111, 111, 109)	1
(32, 83, 104, 101, 119, 97, 115)	1
(32, 101, 114, 114, 97, 110, 116)	1
(32, 99, 111, 117, 112, 108, 101, 100)	1
(32, 99, 111, 115, 109, 101, 116, 105, 99, 115)	1
(32, 104, 101, 97, 112, 101, 100)	1
(32, 100, 111, 105, 110, 103, 115)	1
(32, 80, 111, 105, 115, 111, 110, 116, 97, 115, 116, 105, 99, 97, 108, 108, 121)	1
(32, 68, 101, 99, 111, 114, 97, 116, 101, 100)	1
(32, 102, 101, 101, 108, 101, 100)	1
(32, 103, 114, 101, 101, 109)	1
(32, 115, 101, 101, 119, 104, 97, 116)	2
(32, 117, 110, 112, 105, 99, 107, 105, 110, 103)	1
(32, 105, 109, 98, 97, 108, 97, 110, 99, 101, 100)	1
(32, 100, 101, 102, 105, 110, 101, 115)	1
(32, 98, 97, 117, 98, 108, 101, 115)	5
(32, 108, 97, 119, 107, 101, 101, 112, 101, 114)	4
(32, 117, 110, 114, 101, 97, 115, 111, 110, 97, 98, 108, 101)	2
(32, 117, 110, 112, 117, 114, 115, 117, 101, 100)	1
(32, 71, 101, 110, 101, 118, 105, 101, 118, 101)	2
(71, 101, 110, 101, 118, 105, 101, 118, 101)	1
(32, 116, 104, 117, 109, 98, 112, 114, 105, 110, 116, 115)	2
(32, 116, 104, 117, 109, 98, 109, 97, 114, 107)	1
(32, 84, 101, 109, 98, 111)	2
(84, 101, 109, 98, 111)	1
(32, 102, 114, 117, 105, 116, 101, 115)	1
(32, 77, 105, 108, 101)	1
(82, 101, 115, 116, 114, 111, 111, 109, 115)	1
(32, 114, 101, 115, 116, 114, 111, 111, 109, 115)	1
(32, 65, 117, 103, 103, 121)	4
(65, 117, 103, 103, 121)	3
(32, 99, 97, 117, 108, 105)	5
(32, 115, 116, 97, 109, 112, 101, 100, 101, 100, 105, 110, 103)	1
(32, 76, 101, 116, 105)	6
(76, 101, 116, 105)	1
(82, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114, 114)	1
(32, 75, 105, 110, 100, 101, 114, 103, 97, 114, 116, 101, 110, 101, 114, 115)	1
(82, 111, 97, 114, 114, 114, 114)	1
(32, 115, 110, 111, 114, 107, 101, 108, 108, 101, 100)	1
(32, 117, 110, 99, 97, 112)	1
(32, 116, 111, 98, 111, 103, 195, 161, 110)	1
(32, 100, 105, 118, 101, 114, 116, 105, 100, 111)	1
(69, 101, 101, 101)	2
(32, 103, 114, 97, 112, 112, 108, 101, 100)	1
